,vote_link,Nombre,Status,Date,Tipo,Camara,Comision,Abstencion,Aprobado,Rechazado,Votos,bill_link,Bill_description,Autor,party_autor,tags,id,date
0,https://congresovisible.uniandes.edu.co/votaciones/13981/,"“Aprobación de los artículos 34, 38, 43 y 44 en el texto del pliego de modificaciones y el artículo 40 con las modificaciones formuladas en la Proposición número 80 y el artículo 41 con la modificación formulada en la Proposición número 79 del Proyecto... ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,19.0,32.0,0.0,32.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",1,2018-05-29
1,https://congresovisible.uniandes.edu.co/votaciones/13976/,"“Aprobación del el articulado en el texto del pliego de modificaciones con las modificaciones formuladas en las Proposiciones números 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75 y 76 del Proyecto de Ley número 255 de 2018 Senado, 239 de... ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,20.0,31.0,0.0,31.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",2,2018-05-29
2,https://congresovisible.uniandes.edu.co/votaciones/13977/,"“Aprobación del artículo 53 en el texto del pliego de modificaciones del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 Cámara.",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,21.0,30.0,0.0,30.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",3,2018-05-29
3,https://congresovisible.uniandes.edu.co/votaciones/13978/,"“Aprobación de los artículos 4°, 9°, 25, 26, 28, 29, 57, 59, 61, 62, 65, en el texto del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,18.0,33.0,0.0,33.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",4,2018-05-29
4,https://congresovisible.uniandes.edu.co/votaciones/13979/,"“Aprobación del artículo 12 con la modificación formulada en la Proposición número 77 del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,21.0,30.0,0.0,30.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",5,2018-05-29
5,https://congresovisible.uniandes.edu.co/votaciones/13980/,"“Aprobación del artículo 23 con la modificación formulada en la Proposición número 78 del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,21.0,30.0,0.0,30.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",6,2018-05-29
6,https://congresovisible.uniandes.edu.co/votaciones/13982/,"“Aprobación de los artículos 18, 31, 45, 52, 54, 55, 66, 67 y 68 en el texto del pliego de modificaciones del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,20.0,31.0,0.0,31.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",7,2018-05-29
7,https://congresovisible.uniandes.edu.co/votaciones/13983/,"“Aprobación de la Proposición número 81 formulada por la Senadora Paloma Valencia Laserna al artículo 46 del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ",denegado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,22.0,9.0,20.0,29.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",8,2018-05-29
8,https://congresovisible.uniandes.edu.co/votaciones/13984/,"“Aprobación del artículo 46 en el texto del pliego de modificaciones del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,20.0,27.0,4.0,31.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",9,2018-05-29
9,https://congresovisible.uniandes.edu.co/votaciones/13985/,"“Aprobación de la Proposición número 82, que modifica el artículo 73 del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 Cámara.",noquorum,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,21.0,26.0,4.0,30.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",10,2018-05-29
10,https://congresovisible.uniandes.edu.co/votaciones/13986/,"“Aprobación del artículo 63 en el texto del pliego de modificaciones del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,22.0,29.0,0.0,29.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",11,2018-05-29
11,https://congresovisible.uniandes.edu.co/votaciones/13988/,"“Aprobación de la Proposición número 82, que modifica el artículo 73 del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,21.0,28.0,2.0,30.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",12,2018-05-29
12,https://congresovisible.uniandes.edu.co/votaciones/13989/,"“Aprobación de las Proposiciones números 84, 85, 86 y 87 formuladas por la Senadora Paloma Valencia Laserna a unos artículos nuevos del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ",denegado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,19.0,10.0,22.0,32.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",13,2018-05-29
13,https://congresovisible.uniandes.edu.co/votaciones/13990/,"“Aprobación de la Proposición sustitutiva número 87 que modifica el artículo 74 del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,20.0,31.0,0.0,31.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",14,2018-05-29
14,https://congresovisible.uniandes.edu.co/votaciones/13991/,"“Aprobación del título y la pregunta del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ",aprobado,5/29/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,20.0,31.0,0.0,31.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",15,2018-05-29
15,https://congresovisible.uniandes.edu.co/votaciones/13975/,"“Aprobación declaración de sesión informal del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 ",noquorum,5/22/2018,Declaración de Sesión Informal,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,0.0,,,0.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",16,2018-05-22
16,https://congresovisible.uniandes.edu.co/votaciones/13966/,"“Aprobación del impedimento presentado por el representante Harry Giovanny González García para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018",denegado,5/17/2018,Impedimentos,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,28.0,9.0,12.0,21.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",17,2018-05-17
17,https://congresovisible.uniandes.edu.co/votaciones/13973/,"“Aprobación de la proposición con que termina el informe de ponencia del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 Cámara.",aprobado,5/17/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,17.0,32.0,0.0,32.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",18,2018-05-17
18,https://congresovisible.uniandes.edu.co/votaciones/13974/,"“Aprobación de los artículos 3°, 5°, 6°, 8°, 10, 11, 13, 15, 16, 17, 20, 21, 24, 27, 33, 35, 36, 39, 48, 49, 50, 51, 56, 58, 64, 69, 70, 71 y 72 del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 Cámara.",aprobado,5/17/2018,Proyecto de Ley,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,17.0,30.0,2.0,32.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",19,2018-05-17
19,https://congresovisible.uniandes.edu.co/votaciones/13965/,"“Aprobación del impedimento presentado por el senador Juan Manuel Galán Pachón para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 Cámara.",aprobado,5/17/2018,Impedimentos,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,39.0,8.0,2.0,10.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",20,2018-05-17
20,https://congresovisible.uniandes.edu.co/votaciones/13967/,"“Aprobación del impedimento presentado por la senadora Doris Clemencia Vega Quiroga para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de ",denegado,5/17/2018,Impedimentos,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,39.0,5.0,5.0,10.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",21,2018-05-17
21,https://congresovisible.uniandes.edu.co/votaciones/13968/,"“Aprobación del impedimento presentado por el Representante John Eduardo Molina Figueredo para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de ",denegado,5/17/2018,Impedimentos,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,31.0,7.0,11.0,18.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",22,2018-05-17
22,https://congresovisible.uniandes.edu.co/votaciones/13969/,"“Aprobación del impedimento presentado por la Representante Clara Leticia Rojas González para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de ",denegado,5/17/2018,Impedimentos,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,31.0,8.0,10.0,18.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",23,2018-05-17
23,https://congresovisible.uniandes.edu.co/votaciones/13970/,"“Aprobación del impedimento presentado por la Senadora Doris Clemencia Vega Quiroz para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de ",denegado,5/17/2018,Impedimentos,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,37.0,3.0,9.0,12.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",24,2018-05-17
24,https://congresovisible.uniandes.edu.co/votaciones/13972/,“Aprobación sesión ,aprobado,5/17/2018,Sesión permanente,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,19.0,30.0,0.0,30.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",25,2018-05-17
25,https://congresovisible.uniandes.edu.co/votaciones/13971/,"“Aprobación del impedimento presentado por el Representante Miguel Ángel Pinto Hernández para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de ",denegado,5/17/2018,Impedimentos,Cámara de Representantes-Senado,Comisión Primera de Cámara de Representantes-Comisión Primera de Senado,0.0,,,0.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/9307/,Por medio de la cual se adoptan unas Reglas de Procedimiento para la Jurisdicción Especial para la Paz. [Reglas de Procedimiento para la JEP],"['Ministro del Interior, Guillermo Rivera Flórez']",NO party,"justicia especial para la paz,  implementacion",26,2018-05-17
26,https://congresovisible.uniandes.edu.co/votaciones/14257/,"“Aprobación de la omisión de la lectura del articulado, el bloque del articulado excepto los artículos 2° y 4° del Proyecto de Ley Orgánica número 169 de 2017 Senado, 026 de 2017 ",aprobado,4/24/2018,Proyecto de Ley,Senado,,21.0,73.0,1.0,74.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/organica-por-medio-de-la/8955/,"Orgánica por medio de la cual se exceptúa al Ministerio del Trabajo, al Instituto Nacional Penitenciario y Carcelario (Inpec), al Congreso de la República - Cámara de Representantes y Senado de la República, a la Unidad Administrativa Especial de Aeronáutica Civil (UAEAC) y al Departamento Administrativo para la Prosperidad Social (DPS), de lo dispuesto en el artículo 92 de la Ley 617 de 2000  [Permite modificaciones a la planta de personal de algunas entidades del Estado]","['Ministra del Trabajo, Griselda Janeth Restrepo Gallego']",NO party,No tags,27,2018-04-24
27,https://congresovisible.uniandes.edu.co/votaciones/14258/,,aprobado,4/24/2018,Proyecto de Ley,Senado,,22.0,70.0,3.0,73.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/organica-por-medio-de-la/8955/,"Orgánica por medio de la cual se exceptúa al Ministerio del Trabajo, al Instituto Nacional Penitenciario y Carcelario (Inpec), al Congreso de la República - Cámara de Representantes y Senado de la República, a la Unidad Administrativa Especial de Aeronáutica Civil (UAEAC) y al Departamento Administrativo para la Prosperidad Social (DPS), de lo dispuesto en el artículo 92 de la Ley 617 de 2000  [Permite modificaciones a la planta de personal de algunas entidades del Estado]","['Ministra del Trabajo, Griselda Janeth Restrepo Gallego']",NO party,No tags,28,2018-04-24
28,https://congresovisible.uniandes.edu.co/votaciones/14259/,,aprobado,4/24/2018,Proyecto de Ley,Senado,,21.0,74.0,0.0,74.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/organica-por-medio-de-la/8955/,"Orgánica por medio de la cual se exceptúa al Ministerio del Trabajo, al Instituto Nacional Penitenciario y Carcelario (Inpec), al Congreso de la República - Cámara de Representantes y Senado de la República, a la Unidad Administrativa Especial de Aeronáutica Civil (UAEAC) y al Departamento Administrativo para la Prosperidad Social (DPS), de lo dispuesto en el artículo 92 de la Ley 617 de 2000  [Permite modificaciones a la planta de personal de algunas entidades del Estado]","['Ministra del Trabajo, Griselda Janeth Restrepo Gallego']",NO party,No tags,29,2018-04-24
29,https://congresovisible.uniandes.edu.co/votaciones/14260/,"“Aprobación del bloque del articulado, título y que sea ley de la República el Proyecto de Ley Orgánica número 169 de 2017 Senado, 026 de 2017 ",aprobado,4/24/2018,Proyecto de Ley,Senado,,22.0,73.0,0.0,73.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/organica-por-medio-de-la/8955/,"Orgánica por medio de la cual se exceptúa al Ministerio del Trabajo, al Instituto Nacional Penitenciario y Carcelario (Inpec), al Congreso de la República - Cámara de Representantes y Senado de la República, a la Unidad Administrativa Especial de Aeronáutica Civil (UAEAC) y al Departamento Administrativo para la Prosperidad Social (DPS), de lo dispuesto en el artículo 92 de la Ley 617 de 2000  [Permite modificaciones a la planta de personal de algunas entidades del Estado]","['Ministra del Trabajo, Griselda Janeth Restrepo Gallego']",NO party,No tags,30,2018-04-24
30,https://congresovisible.uniandes.edu.co/votaciones/14256/,,denegado,4/24/2018,Impedimentos,Senado,,24.0,21.0,49.0,70.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/organica-por-medio-de-la/8955/,"Orgánica por medio de la cual se exceptúa al Ministerio del Trabajo, al Instituto Nacional Penitenciario y Carcelario (Inpec), al Congreso de la República - Cámara de Representantes y Senado de la República, a la Unidad Administrativa Especial de Aeronáutica Civil (UAEAC) y al Departamento Administrativo para la Prosperidad Social (DPS), de lo dispuesto en el artículo 92 de la Ley 617 de 2000  [Permite modificaciones a la planta de personal de algunas entidades del Estado]","['Ministra del Trabajo, Griselda Janeth Restrepo Gallego']",NO party,No tags,31,2018-04-24
31,https://congresovisible.uniandes.edu.co/votaciones/14269/,"“Aprobación de la Omisión de la lectura del articulado, bloque del artículo, Título y Ley del Proyecto de ley número 260 de 2017 Senado, 188 de 2016 ",aprobado,4/24/2018,Proyecto de Ley,Senado,,36.0,55.0,4.0,59.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8722/,"Por medio de la cual la Nación se asocia a la conmemoración de los doscientos (200) años de vida administrativa del municipio de Guarne – Antioquia, rinde público homenaje a sus habitantes y se dictan otras disposiciones. [200 años de Guarne, Antioquia]",['Nicolás Albeiro Echeverry Alvarán '],['Conservador Colombiano'],No tags,32,2018-04-24
32,https://congresovisible.uniandes.edu.co/votaciones/14270/,"“Aprobación de los artículos 5° como viene en la ponencia y los artículos 3° y 7° con modificación presentada por la Senadora María del Rosario Guerra de la Espriella, Proyecto de ley número 36 de 2017 ",aprobado,4/24/2018,Proposiciones,Senado,,95.0,0.0,0.0,0.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8933/,Por medio de la cual la nación rinde honores a la memoria del líder indígena Manuel Quintín Lame Chantre al cumplirse 50 años de su fallecimiento y se dictan otras disposiciones. [Honores a Manuel Quintín Lame Chantre],['Marco Anibal Avirama Avirama'],['ASI - Alianza Social Independiente'],No tags,33,2018-04-24
33,https://congresovisible.uniandes.edu.co/votaciones/14266/,"“Aprobación del articulado del proyecto como viene en la ponencia, excluyendo los artículos 3º, 5º y 7º del Proyecto de ley número 36 de 2017 ",aprobado,4/24/2018,Proyecto de Ley,Senado,,95.0,0.0,0.0,0.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8933/,Por medio de la cual la nación rinde honores a la memoria del líder indígena Manuel Quintín Lame Chantre al cumplirse 50 años de su fallecimiento y se dictan otras disposiciones. [Honores a Manuel Quintín Lame Chantre],['Marco Anibal Avirama Avirama'],['ASI - Alianza Social Independiente'],No tags,34,2018-04-24
34,https://congresovisible.uniandes.edu.co/votaciones/14261/,"“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de ley número 267 de 2017 Senado, 003 de 2016 ",aprobado,4/24/2018,Proyecto de Ley,Senado,,94.0,0.0,0.0,0.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-declaran/8440/,"Por la cual se declaran como patrimonio cultural, inmaterial y religioso de la Nación las festividades de la Fe en Jesús Nazareno en la Semana Santa del municipio de Santiago de Tolú, departamento de Sucre, y se dictan otras disposiciones. [Semana Santa de Santiago de Tolú, Sucre como patrimonio]",['Nicolas Daniel Guerrero Montaño'],['Partido de la U - Partido Social de Unidad Nacional'],No tags,35,2018-04-24
35,https://congresovisible.uniandes.edu.co/votaciones/14262/,,aprobado,4/24/2018,Proyecto de Ley,Senado,,95.0,0.0,0.0,0.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-declaran/8440/,"Por la cual se declaran como patrimonio cultural, inmaterial y religioso de la Nación las festividades de la Fe en Jesús Nazareno en la Semana Santa del municipio de Santiago de Tolú, departamento de Sucre, y se dictan otras disposiciones. [Semana Santa de Santiago de Tolú, Sucre como patrimonio]",['Nicolas Daniel Guerrero Montaño'],['Partido de la U - Partido Social de Unidad Nacional'],No tags,36,2018-04-24
36,https://congresovisible.uniandes.edu.co/votaciones/14263/,,aprobado,4/24/2018,Proyecto de Ley,Senado,,95.0,0.0,0.0,0.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-declaran/8440/,"Por la cual se declaran como patrimonio cultural, inmaterial y religioso de la Nación las festividades de la Fe en Jesús Nazareno en la Semana Santa del municipio de Santiago de Tolú, departamento de Sucre, y se dictan otras disposiciones. [Semana Santa de Santiago de Tolú, Sucre como patrimonio]",['Nicolas Daniel Guerrero Montaño'],['Partido de la U - Partido Social de Unidad Nacional'],No tags,37,2018-04-24
37,https://congresovisible.uniandes.edu.co/votaciones/14264/,,aprobado,4/24/2018,Proyecto de Ley,Senado,,95.0,0.0,0.0,0.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-la-cual-se-declaran/8440/,"Por la cual se declaran como patrimonio cultural, inmaterial y religioso de la Nación las festividades de la Fe en Jesús Nazareno en la Semana Santa del municipio de Santiago de Tolú, departamento de Sucre, y se dictan otras disposiciones. [Semana Santa de Santiago de Tolú, Sucre como patrimonio]",['Nicolas Daniel Guerrero Montaño'],['Partido de la U - Partido Social de Unidad Nacional'],No tags,38,2018-04-24
38,https://congresovisible.uniandes.edu.co/votaciones/14265/,“ Aprobación de la proposición positiva con que termina el Informe de ponencia del Proyecto de ley número 36 de 2017 ,aprobado,4/24/2018,Proyecto de Ley,Senado,,95.0,0.0,0.0,0.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8933/,Por medio de la cual la nación rinde honores a la memoria del líder indígena Manuel Quintín Lame Chantre al cumplirse 50 años de su fallecimiento y se dictan otras disposiciones. [Honores a Manuel Quintín Lame Chantre],['Marco Anibal Avirama Avirama'],['ASI - Alianza Social Independiente'],No tags,39,2018-04-24
39,https://congresovisible.uniandes.edu.co/votaciones/14267/,"“Aprobación de la proposición positiva con que termina el Informe de ponencia el Proyecto de ley número 260 de 2017 Senado, 188 de 2016 ",aprobado,4/24/2018,Proyecto de Ley,Senado,,95.0,0.0,0.0,0.0,https://congresovisible.uniandes.edu.co/proyectos-de-ley/por-medio-de-la-cual/8722/,"Por medio de la cual la Nación se asocia a la conmemoración de los doscientos (200) años de vida administrativa del municipio de Guarne – Antioquia, rinde público homenaje a sus habitantes y se dictan otras disposiciones. [200 años de Guarne, Antioquia]",['Nicolás Albeiro Echeverry Alvarán '],['Conservador Colombiano'],No tags,40,2018-04-24
