,vote_link,Nombre:,Status,Date,Tipo,Camara,Comision,Votos,Absenciones,click
0,https://congresovisible.uniandes.edu.co/votaciones/13981/,"['“Aprobación de los artículos 34, 38, 43 y 44 en el texto del pliego de modificaciones y el artículo 40 con las modificaciones formuladas en la Proposición número 80 y el artículo 41 con la modificación formulada en la Proposición número 79 del Proyecto... ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],32,19,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13976/,"['“Aprobación del el articulado en el texto del pliego de modificaciones con las modificaciones formuladas en las Proposiciones números 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75 y 76 del Proyecto de Ley número 255 de 2018 Senado, 239 de... ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],31,20,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13977/,"['“Aprobación del artículo 53 en el texto del pliego de modificaciones del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 Cámara.']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],30,21,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13978/,"['“Aprobación de los artículos 4°, 9°, 25, 26, 28, 29, 57, 59, 61, 62, 65, en el texto del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],33,18,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13979/,"['“Aprobación del artículo 12 con la modificación formulada en la Proposición número 77 del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],30,21,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13980/,"['“Aprobación del artículo 23 con la modificación formulada en la Proposición número 78 del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],30,21,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13982/,"['“Aprobación de los artículos 18, 31, 45, 52, 54, 55, 66, 67 y 68 en el texto del pliego de modificaciones del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],31,20,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13983/,"['“Aprobación de la Proposición número 81 formulada por la Senadora Paloma Valencia Laserna al artículo 46 del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ']",denegado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],29,22,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13984/,"['“Aprobación del artículo 46 en el texto del pliego de modificaciones del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],31,20,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13985/,"['“Aprobación de la Proposición número 82, que modifica el artículo 73 del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 Cámara.']",noquorum,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],30,21,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13986/,"['“Aprobación del artículo 63 en el texto del pliego de modificaciones del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],29,22,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13988/,"['“Aprobación de la Proposición número 82, que modifica el artículo 73 del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],30,21,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13989/,"['“Aprobación de las Proposiciones números 84, 85, 86 y 87 formuladas por la Senadora Paloma Valencia Laserna a unos artículos nuevos del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ']",denegado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],32,19,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13990/,"['“Aprobación de la Proposición sustitutiva número 87 que modifica el artículo 74 del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],31,20,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13991/,"['“Aprobación del título y la pregunta del Proyecto de Ley 255 de 2018 Senado, 239 de 2018 ']",aprobado,['May 29 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],31,20,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13975/,"['“Aprobación declaración de sesión informal del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 ']",noquorum,['May 22 d 2018'],['Declaración de Sesión Informal'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],0,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13966/,"['“Aprobación del impedimento presentado por el representante Harry Giovanny González García para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018']",denegado,['May 17 d 2018'],['Impedimentos'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],21,28,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13973/,"['“Aprobación de la proposición con que termina el informe de ponencia del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 Cámara.']",aprobado,['May 17 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],32,17,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13974/,"['“Aprobación de los artículos 3°, 5°, 6°, 8°, 10, 11, 13, 15, 16, 17, 20, 21, 24, 27, 33, 35, 36, 39, 48, 49, 50, 51, 56, 58, 64, 69, 70, 71 y 72 del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 Cámara.']",aprobado,['May 17 d 2018'],['Proyecto de Ley'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],32,17,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13965/,"['“Aprobación del impedimento presentado por el senador Juan Manuel Galán Pachón para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de 2018 Cámara.']",aprobado,['May 17 d 2018'],['Impedimentos'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],10,39,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13967/,"['“Aprobación del impedimento presentado por la senadora Doris Clemencia Vega Quiroga para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de ']",denegado,['May 17 d 2018'],['Impedimentos'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],10,39,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13968/,"['“Aprobación del impedimento presentado por el Representante John Eduardo Molina Figueredo para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de ']",denegado,['May 17 d 2018'],['Impedimentos'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],18,31,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13969/,"['“Aprobación del impedimento presentado por la Representante Clara Leticia Rojas González para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de ']",denegado,['May 17 d 2018'],['Impedimentos'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],18,31,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13970/,"['“Aprobación del impedimento presentado por la Senadora Doris Clemencia Vega Quiroz para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de ']",denegado,['May 17 d 2018'],['Impedimentos'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],12,37,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13972/,['“Aprobación sesión '],aprobado,['May 17 d 2018'],['Sesión permanente'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],30,19,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13971/,"['“Aprobación del impedimento presentado por el Representante Miguel Ángel Pinto Hernández para participar en la discusión y votación del Proyecto de Ley número 255 de 2018 Senado, 239 de ']",denegado,['May 17 d 2018'],['Impedimentos'],['Cámara de Representantes-Senado'],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],0,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14257/,"['“Aprobación de la omisión de la lectura del articulado, el bloque del articulado excepto los artículos 2° y 4° del Proyecto de Ley Orgánica número 169 de 2017 Senado, 026 de 2017 ']",aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],74,21,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14258/,[],aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],73,22,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14259/,[],aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],74,21,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14260/,"['“Aprobación del bloque del articulado, título y que sea ley de la República el Proyecto de Ley Orgánica número 169 de 2017 Senado, 026 de 2017 ']",aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],73,22,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14256/,[],denegado,['Abr 24 d 2018'],['Impedimentos'],['Senado'],[],70,24,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14269/,"['“Aprobación de la Omisión de la lectura del articulado, bloque del artículo, Título y Ley del Proyecto de ley número 260 de 2017 Senado, 188 de 2016 ']",aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],59,36,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14270/,"['“Aprobación de los artículos 5° como viene en la ponencia y los artículos 3° y 7° con modificación presentada por la Senadora María del Rosario Guerra de la Espriella, Proyecto de ley número 36 de 2017 ']",aprobado,['Abr 24 d 2018'],['Proposiciones'],['Senado'],[],0,0,NO
0,https://congresovisible.uniandes.edu.co/votaciones/14266/,"['“Aprobación del articulado del proyecto como viene en la ponencia, excluyendo los artículos 3º, 5º y 7º del Proyecto de ley número 36 de 2017 ']",aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],0,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14261/,"['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de ley número 267 de 2017 Senado, 003 de 2016 ']",aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],0,0,NO
0,https://congresovisible.uniandes.edu.co/votaciones/14262/,[],aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],0,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14263/,[],aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],0,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14264/,[],aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],0,0,NO
0,https://congresovisible.uniandes.edu.co/votaciones/14265/,['“ Aprobación de la proposición positiva con que termina el Informe de ponencia del Proyecto de ley número 36 de 2017 '],aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],0,0,NO
0,https://congresovisible.uniandes.edu.co/votaciones/14267/,"['“Aprobación de la proposición positiva con que termina el Informe de ponencia el Proyecto de ley número 260 de 2017 Senado, 188 de 2016 ']",aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],0,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14268/,"['“ Aprobación del articulado en bloque del Proyecto de ley número 260 de 2017 Senado, 188 de 2016 ']",aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],0,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14271/,"['“ Aprobación del título y que surta el trámite en la honorable Cámara de Representantes, Proyecto de ley número 36 de 2017 ']",aprobado,['Abr 24 d 2018'],['Proyecto de Ley'],['Senado'],[],0,0,NO
0,https://congresovisible.uniandes.edu.co/votaciones/14382/,['“Aprobación de la proposición con que termina el informe de ponencia del Proyecto de Ley 93 del 2017 Senado'],aprobado,['Dic 13 d 2017'],['Proyecto de Ley'],[],['Comisión Séptima de Senado'],10,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14384/,['“Aprobación  del artículo 5º del proyecto de ley número 93 de 2017 conforme a la proposición modificativa presentada.'],aprobado,['Dic 13 d 2017'],['Proposiciones'],[],['Comisión Séptima de Senado'],10,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14385/,['“Aprobación  del artículo 11º del proyecto de ley número 93 del 2017 conforme a la proposición modificativa presentada.'],aprobado,['Dic 13 d 2017'],['Proposiciones'],[],['Comisión Séptima de Senado'],10,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14387/,['“Aprobación de la proposición con que termina el informe de ponencia del Proyecto de Ley 23 del 2017 Senado'],aprobado,['Dic 13 d 2017'],['Proyecto de Ley'],[],['Comisión Séptima de Senado'],8,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14383/,"['“Aprobación del bloque de artículos sin proposición, Proyecto de ley 93 del 2017 Senado.']",aprobado,['Dic 13 d 2017'],['Proyecto de Ley'],[],['Comisión Séptima de Senado'],10,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14386/,['“Aprobación del título y la pregunta del proyecto de ley 93 del 2017 Senado'],aprobado,['Dic 13 d 2017'],['Proyecto de Ley'],[],['Comisión Séptima de Senado'],10,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14388/,"['“Aprobación en bloque del artículado, título y pregunta del Proyecto de ley 23 de 2017 Senado']",aprobado,['Dic 13 d 2017'],['Proyecto de Ley'],[],['Comisión Séptima de Senado'],8,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14380/,"['“Aprobación de la proposición con que termina el informe de ponencia del Proyecto de ley número 14 de 2017 Senado, 23 de 2017 Cámara. ']",aprobado,['Nov 21 d 2017'],['Proyecto de Ley'],[],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],0,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/14381/,"['“Aprobación de la Proposición N° 51, aplazar el estudio de esta iniciativa e invitar a altos funcionarios para escucharlos en la próxima ']",noquorum,['Nov 21 d 2017'],['Proposiciones'],[],['Comisión Primera de Cámara de Representantes-Comisión Primera de Senado'],22,0,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13918/,['“Aprobación de la modificación al Orden del Día presentada por la Representante Clara '],denegado,['May 03 d 2017'],['Orden del Día'],['Cámara de Representantes'],[],83,70,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13919/,"['“Aprobación al informe de conciliación del Acto Legislativo número 05 de 2017 Cámara, 03 de 2017 ']",aprobado,['May 03 d 2017'],['Acto Legislativo'],['Cámara de Representantes'],[],87,67,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13899/,"['“Aprobación del informe de Conciliación sobre la Ley Estatutaria 06 de 2017 Cámara, 03 de 2017 ']",aprobado,['Abr 26 d 2017'],['Ley Estatutaria'],['Cámara de Representantes'],[],104,41,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13901/,"['“Aprobación del articulado, las dos proposiciones avaladas sobre el artículo 3º como está redactado en la ponencia del Proyecto de ley número 026 de ']",aprobado,['Abr 26 d 2017'],['Proyecto de Ley'],['Cámara de Representantes'],[],86,59,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13902/,['“Aprobación del título y la pregunta del proyecto de ley 026 de 2016 '],aprobado,['Abr 26 d 2017'],['Proyecto de Ley'],['Cámara de Representantes'],[],85,60,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13903/,"['“Aprobación del Articulado, Título y Pregunta del Proyecto de ley número 279 de 2016 Cámara ']",aprobado,['Abr 26 d 2017'],['Proyecto de Ley'],['Cámara de Representantes'],[],85,60,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13904/,['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de ley número 122 del 2016 '],aprobado,['Abr 26 d 2017'],['Proyecto de Ley'],['Cámara de Representantes'],[],48,97,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13920/,['“Aprobación al Orden del Día  '],aprobado,['Abr 05 d 2017'],['Orden del Día'],['Senado'],[],62,30,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13921/,"['“Aprobación de la omisión de la lectura del articulado, título y que sea Ley de la República el Proyecto de Ley Estatutaria número 03 de 2017 Senado, 06 de 2017 ']",aprobado,['Abr 05 d 2017'],['Ley Estatutaria'],['Senado'],[],55,37,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13922/,"['“Aprobación del impedimento presentado por el Senador Honorio Miguel Henríquez Pinedo al Proyecto de ley número 171 de 2016 Senado, 193 de 2016 ']",denegado,['Abr 05 d 2017'],['Impedimentos'],['Senado'],[],58,34,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13923/,"['“Aprobación de la proposición  positiva con que termina el informe de ponencia del Proyecto de ley número 171 de 2016 Senado, 193 de 2016 ']",aprobado,['Abr 05 d 2017'],['Proyecto de Ley'],['Senado'],[],58,33,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13924/,"['“Aprobación a la omisión de la lectura del articulado, bloque del articulado, Título y que sea Ley de la República el Proyecto de ley número 171 de 2016 Senado, 193 de 2016 ']",aprobado,['Abr 05 d 2017'],['Proyecto de Ley'],['Senado'],[],63,29,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13925/,"['“Aprobación del impedimento presentado por el honorable Senador Carlos Fernando Galán Pachón al Proyecto de ley número 120 de 2016 Senado, 097 de 2015 ']",aprobado,['Abr 05 d 2017'],['Impedimentos'],['Senado'],[],54,37,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13873/,"['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Acto Legislativo número 03 de 2017 Senado, 05 de 2017 ']",aprobado,['Abr 05 d 2017'],['Acto Legislativo'],[],['Comisión Primera de Senado'],13,6,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13875/,"['“Aprobación del articulado en el texto del pliego de modificaciones con las modificaciones formuladas en las Proposiciones números 84 y 85, el título y la pregunta del Proyecto de Acto Legislativo número 03 de 2017 Senado, 05 de 2017 ']",aprobado,['Abr 05 d 2017'],['Acto Legislativo'],[],['Comisión Primera de Senado'],13,6,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13887/,"['“Aprobación del articulado en el texto del pliego de modificaciones, y el artículo formulado en la Proposición número 86 y abre la votación del Proyecto de Acto Legislativo número 13 de 2017 ']",aprobado,['Abr 05 d 2017'],['Acto Legislativo'],[],['Comisión Primera de Senado'],14,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13889/,['“Aprobación de la pregunta y que Proyecto de Acto Legislativo número 13 de 2017 Senado de Reforma Constitucional aprobado sea acto '],aprobado,['Abr 05 d 2017'],['Acto Legislativo'],[],['Comisión Primera de Senado'],14,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13877/,['“Aprobación del impedimento presentado por la Senadora Viviane Morales Hoyos para el Proyecto de Acto Legislativo número 13 de 2017 '],denegado,['Abr 05 d 2017'],['Impedimentos'],[],['Comisión Primera de Senado'],11,8,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13878/,['“Aprobación del impedimento presentado por el Senador Roy Leonardo Barreras Montealegre para el Proyecto de Acto Legislativo número 13 de 2017 '],denegado,['Abr 05 d 2017'],['Impedimentos'],[],['Comisión Primera de Senado'],12,7,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13879/,['“Aprobación del impedimento presentado por el Senador Farud Urrutia Jalilie para el Proyecto de Acto Legislativo número 13 de 2017 '],denegado,['Abr 05 d 2017'],['Impedimentos'],[],['Comisión Primera de Senado'],10,9,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13880/,['“Aprobación del impedimento presentado por la Senadora Claudia Nayibe López Hernández para el Proyecto de Acto Legislativo número 13 de 2017 '],denegado,['Abr 05 d 2017'],['Impedimentos'],[],['Comisión Primera de Senado'],10,9,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13881/,['“Aprobación del impedimento presentado por el Senador Alexánder López Maya para el Proyecto de Acto Legislativo número 13 de 2017 '],denegado,['Abr 05 d 2017'],['Impedimentos'],[],['Comisión Primera de Senado'],10,9,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13882/,['“Aprobación del impedimento presentado por el Senador Armando Bennedetti Villaneda para el Proyecto de Acto Legislativo número 13 de 2017 '],denegado,['Abr 05 d 2017'],['Impedimentos'],[],['Comisión Primera de Senado'],10,9,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13883/,['“Aprobación del impedimento presentado por el Senador José Obdulio Gaviria Vélez para el Proyecto de Acto Legislativo número 13 de 2017 '],denegado,['Abr 05 d 2017'],['Impedimentos'],[],['Comisión Primera de Senado'],11,8,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13884/,['“Aprobación del impedimento presentado por la Senadora Doris Clemencia Vega Quiroz para el Proyecto de Acto Legislativo número 13 de 2017 '],denegado,['Abr 05 d 2017'],['Impedimentos'],[],['Comisión Primera de Senado'],11,8,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13885/,['“Aprobación del impedimento presentado por el Senador Juan Manuel Galán Pachón para el Proyecto de Acto Legislativo número 13 de 2017 '],denegado,['Abr 05 d 2017'],['Impedimentos'],[],['Comisión Primera de Senado'],11,8,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13886/,['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Acto Legislativo número 13 de 2017 '],aprobado,['Abr 05 d 2017'],['Acto Legislativo'],[],['Comisión Primera de Senado'],14,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13888/,['“Aprobación del título en el texto de la Proposición número 87 del  Proyecto de Acto Legislativo número 13 de '],aprobado,['Abr 05 d 2017'],['Acto Legislativo'],[],['Comisión Primera de Senado'],14,5,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13914/,"['“Aprobación al articulado, el título y la pregunta del Proyecto de ley estatutaria número 06 de 2017 Cámara, 03 de 2017 ']",aprobado,['Abr 03 d 2017'],['Ley Estatutaria'],['Cámara de Representantes'],[],124,28,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13915/,"['“Aprobación de la proposición de archivo presentada por el Senador Edward Rodríguez al Proyecto de Acto Legislativo número 007 de 2017 Cámara, 001 de 2017 ']",denegado,['Abr 03 d 2017'],['Proposiciones'],['Cámara de Representantes'],[],113,38,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13916/,['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Acto Legislativo número 007 de '],aprobado,['Abr 03 d 2017'],['Acto Legislativo'],['Cámara de Representantes'],[],115,37,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13917/,"['“Aprobación del articulado como viene en ponencia, título y pregunta del Proyecto de Acto Legislativo número 007 de ']",aprobado,['Abr 03 d 2017'],['Acto Legislativo'],['Cámara de Representantes'],[],113,39,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13863/,['“Verificación del Quórum '],aprobado,['Mar 29 d 2017'],['Otros Asuntos'],['Cámara de Representantes'],[],75,75,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13865/,"['“Aprobación del articulado con las proposiciones avaladas como están redactadas en la ponencia, el título y la pregunta ']",aprobado,['Mar 29 d 2017'],['Acto Legislativo'],['Cámara de Representantes'],[],64,86,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13909/,"['“Aprobación del impedimento presentado por la Senadora Rosmery Martínez Rosales al Proyecto de Ley Estatutaria número 03 de 2017 Senado, 06 de 2017 ']",denegado,['Mar 29 d 2017'],['Impedimentos'],['Senado'],[],53,41,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13910/,"['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto de Ley Estatutaria número 03 de 2017 Senado, 006 de 2017 ']",aprobado,['Mar 29 d 2017'],['Ley Estatutaria'],['Senado'],[],54,39,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13911/,"['“Aprobación al informe de objeciones al Proyecto de ley número 191 de 2016 Senado, 086 de 2015 ']",aprobado,['Mar 29 d 2017'],['Proyecto de Ley'],['Senado'],[],63,31,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13912/,"['“Aprobación del impedimento presentado por la Senadora Rosmery Martínez Rosales al Proyecto de ley número 171 de 2016 Senado, 193 de 2016 ']",denegado,['Mar 29 d 2017'],['Impedimentos'],['Senado'],[],59,35,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13908/,['“Aprobación al Orden del Día '],aprobado,['Mar 29 d 2017'],['Orden del Día'],['Senado'],[],55,39,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13913/,['“Aprobación del impedimento presentado por el Senador Daniel Alberto Cabrales Castillo al Proyecto de ley número 06 de 2016 '],aprobado,['Mar 29 d 2017'],['Impedimentos'],['Senado'],[],50,44,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13896/,"['“Aprobación del informe de conciliación del Proyecto Acto Legislativo número 002 de 2016 Cámara, acumulado con el Proyecto de Acto Legislativo número 003 de 2016 Cámara, 02 de 2017 ']",aprobado,['Mar 28 d 2017'],['Acto Legislativo'],['Cámara de Representantes'],[],103,51,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13897/,['“Aprobación de la proposición positiva con que termina el informe de ponencia del Proyecto Ley Estatutaria número 006 de 2017'],aprobado,['Mar 28 d 2017'],['Ley Estatutaria'],['Cámara de Representantes'],[],112,42,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13898/,"['“Aprobación de los impedimentos presentados por los Senadores Sandra Ortiz, Marta Cecilia Curi, Efraín Torres y Martha Villalba al Proyecto de Ley 56 de 16 Cámara ']",pendiente,['Mar 28 d 2017'],['Impedimentos'],['Cámara de Representantes'],[],58,96,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13890/,['“Aprobación al Orden del Día '],aprobado,['Mar 22 d 2017'],['Orden del Día'],['Senado'],[],62,29,OK
0,https://congresovisible.uniandes.edu.co/votaciones/13891/,"['“Aprobación del informe de conciliación del Proyecto de Acto Legislativo número 02 de 2017 Senado, 002 De 2016 ']",aprobado,['Mar 22 d 2017'],['Acto Legislativo'],['Senado'],[],56,35,OK
